tgt_Y,tgt_M,tgt_D,tgt_tz,temperature,humidity,windspeed,winddirection,6hrain,6hsnow,rainprobability,raintype,seawave,skystatus,ss_numberofturbineinuse,ss
2017,3,24,1,14,55,1.3,360,0,0,30,0,0.5,4,10,10911.19667
2017,3,24,2,14,65,2.6,69,0,0,30,0,0.5,4,10,7981.471667
2017,3,24,3,12,70,1.9,129,0,0,30,0,0.5,4,8.444444444,2257.848
2017,3,24,4,12,75,3.7,134,0,0,30,0,0.5,4,9.166666667,652.5203333
2017,3,24,5,11,75,3.4,128,0,0,30,0,1,4,5.833333333,868.7646667
2017,3,24,6,11,80,2.6,152,1,0,60,1,0.5,4,8.833333333,938.612
2017,3,24,7,10,80,3,127,1,0,60,1,0.5,4,8.222222222,1070.593667
2017,3,25,0,11,73,3,99,1,0,60,1,0.5,4,6.611111111,1510.497
2017,3,25,1,13,60,2.1,101,1,0,60,1,0.5,4,5.666666667,223.6496667
2017,3,25,2,12,70,2.5,97,1,0,60,1,0.5,4,6.166666667,312.0126667
2017,3,25,3,11,70,2.6,58,1,0,30,0,0.5,4,0,0
2017,3,25,4,9,75,5.3,356,0,0,30,0,0.5,4,1.444444444,81.61966667
2017,3,25,5,9,70,4.8,350,0,0,30,0,0.5,4,9.5,1738.804667
2017,3,25,6,9,70,3.6,333,0,0,20,0,0.5,3,10,3225.336333
2017,3,25,7,8,70,3.7,316,0,0,20,0,0.5,3,10,4708.329667
2017,3,26,0,10,50,3.5,319,0,0,20,0,0.5,3,10,1948.455667
2017,3,26,1,11,45,3.2,319,0,0,30,0,0.5,4,10,2720.188333
2017,3,26,2,11,60,4.9,314,1,0,60,1,0.5,4,10,4556.776667
2017,3,26,3,9,60,5.9,314,0,0,30,0,0.5,4,9.888888889,1584.698333
2017,3,26,4,8,65,5.7,318,0,0,20,0,0.5,3,9.5,1295.951333
2017,3,26,5,8,70,4.6,324,0,0,20,0,0.5,3,9.944444444,4358.793
2017,3,26,6,8,75,4.5,319,5,0,60,1,0.5,4,10,7407.033
2017,3,26,7,7,70,5.3,320,5,0,60,1,0.5,4,10,7288.051333
2017,3,27,0,9,65,5.5,310,0,0,30,0,0.5,4,10,3586.963333
2017,3,27,1,11,55,6,306,0,0,30,0,0.5,4,10,6953.544
2017,3,27,2,12,55,7.3,306,0,0,20,0,0.5,3,10,9987.335333
2017,3,27,3,10,50,6.8,317,0,0,10,0,0.5,2,10,7048.006333
2017,3,27,4,9,50,5.6,320,0,0,10,0,0.5,2,10,16547.97333
2017,3,27,5,9,55,3.9,306,0,0,10,0,0.5,2,10,13292.18167
2017,3,27,6,8,60,2.9,301,0,0,10,0,0.5,2,9.888888889,7287.989
2017,3,27,7,8,65,3.1,312,0,0,10,0,0.5,2,7.722222222,657.2206667
2017,3,28,0,11,45,2.9,301,0,0,10,0,0.5,2,10,2193.456
2017,3,28,1,14,35,3.1,312,0,0,10,0,0.5,2,10,1259.001
2017,3,28,2,14,45,4.1,28,0,0,20,0,0.5,3,9.833333333,1028.678
2017,3,28,3,13,50,2.8,6,0,0,20,0,0.5,3,3.111111111,120.2933333
2017,3,28,4,12,60,2.9,155,0,0,30,0,0.5,4,6.888888889,979.25
2017,3,28,5,13,60,3.4,178,0,0,30,0,0.5,4,10,3385.727
2017,3,28,6,12,75,3.6,170,5,0,60,1,0.5,4,9.555555556,2077.172333
2017,3,28,7,12,80,2.9,170,5,0,60,1,0.5,4,8.833333333,1929.129
2017,3,29,0,14,75,3,168,1,0,60,1,0.5,4,8.944444444,1409.809333
2017,3,29,1,17,65,4.1,217,0,0,20,0,0.5,3,10,5441.676667
2017,3,29,2,16,70,1.4,258,0,0,10,0,1,2,9.111111111,1286.348
2017,3,29,3,15,80,2.6,329,0,0,10,0,0.5,2,5.555555556,588.2963333
2017,3,29,4,13,90,4.5,350,0,0,20,0,0.5,3,7.833333333,538.7543333
2017,3,29,5,12,85,3.2,24,0,0,20,0,0.5,3,4.055555556,523.5536667
2017,3,29,6,11,80,3.7,354,0,0,20,0,0.5,3,9.944444444,1582.154333
2017,3,29,7,11,75,3.5,336,0,0,20,0,0.5,3,9.444444444,969.5463333
2017,3,30,0,12,70,3.1,327,0,0,20,0,0.5,3,9.444444444,1220.102
2017,3,30,1,14,55,5,319,0,0,20,0,0.5,3,10,2193.333
2017,3,30,2,14,50,4.6,314,0,0,20,0,0.5,3,9.555555556,3009.749667
2017,3,30,3,13,60,3.4,322,0,0,20,0,0.5,3,10,4211.369
2017,3,30,4,11,65,1.5,203,0,0,20,0,0.5,3,10,1713.340333
2017,3,30,5,11,70,1.8,341,0,0,30,0,0.5,4,10,1746.421333
2017,3,30,6,11,70,3.1,358,5,0,30,0,0.5,4,4.333333333,603.8693333
2017,3,30,7,10,80,5.9,17,5,0,60,1,0.5,4,0,0
2017,3,31,0,10,80,6.5,25,5,0,60,1,1,4,0,0
2017,3,31,1,11,80,5.4,19,5,0,60,1,1,4,6.222222222,626.0666667
2017,3,31,2,11,75,4.9,7,0,0,30,0,1,4,10,4370.458333
2017,3,31,3,11,70,4.6,337,0,0,20,0,1,3,10,8777.931
2017,3,31,4,10,75,4.6,328,0,0,20,0,1,3,10,7491.770333
2017,3,31,5,9,80,3.5,309,0,0,20,0,1,3,10,4102.433
2017,3,31,6,9,80,4.3,316,0,0,20,0,0.5,3,10,3475.115667
2017,3,31,7,8,75,4.7,318,0,0,20,0,0.5,3,10,4569.581333
2017,4,1,0,10,70,4.6,319,0,0,20,0,0.5,3,9.5,3513.165667
2017,4,1,1,12,65,6.4,331,0,0,20,0,0.5,3,10,8925.227333
2017,4,1,2,12,60,6.7,322,0,0,10,0,1,2,10,12805.348
2017,4,1,3,11,65,6.9,323,0,0,0,0,0.5,1,10,16673.52533
2017,4,1,4,10,60,7.1,328,0,0,0,0,1,1,10,11074.35
2017,4,1,5,9,60,5.4,329,0,0,0,0,0.5,1,9.888888889,14094.21867
2017,4,1,6,9,55,5.2,326,0,0,0,0,0.5,1,10,12275.05967
2017,4,1,7,9,60,4.8,324,0,0,0,0,0.5,1,10,13930.58833
2017,4,2,0,12,45,4.4,328,0,0,10,0,0.5,2,10,9861.593667
2017,4,2,1,14,40,4.4,328,0,0,0,0,0.5,1,10,3922.558667
2017,4,2,2,15,35,5,331,0,0,0,0,0.5,1,9.944444444,1398.508333
2017,4,2,3,13,45,6.5,323,0,0,0,0,0.5,1,3.777777778,157.9233333
2017,4,2,4,11,50,5.7,319,0,0,0,0,0.5,1,9.611111111,1572.967667
2017,4,2,5,10,55,5.1,318,0,0,0,0,0.5,1,10,4745.298667
2017,4,2,6,9,55,4.1,306,0,0,0,0,0.5,1,10,6346.675
2017,4,2,7,9,55,4,311,0,0,0,0,0.5,1,10,5771.637667
2017,4,3,0,14,40,3.7,305,0,0,0,0,0.5,1,10,8177.166
2017,4,3,1,17,20,3.9,308,0,0,0,0,0.5,1,10,8019.943333
2017,4,3,2,17,25,5.6,301,0,0,0,0,0.5,1,10,8644.916333
2017,4,3,3,15,30,5.6,306,0,0,0,0,0.5,1,10,5078.723
2017,4,3,4,13,55,2.6,321,0,0,0,0,0.5,1,6.611111111,1648.476
2017,4,3,5,12,55,3,307,0,0,0,0,0.5,1,6.111111111,1130.888333
2017,4,3,6,11,55,2.5,296,0,0,0,0,0.5,1,8.888888889,1305.236
2017,4,3,7,11,65,2.4,255,0,0,0,0,0.5,1,10,3175.372667
2017,4,4,0,16,55,3.5,185,0,0,10,0,0.5,2,6.777777778,692.5233333
2017,4,4,1,18,50,4.7,179,0,0,10,0,0.5,2,5.888888889,487.2116667
2017,4,4,2,18,45,5.4,180,0,0,20,0,0.5,3,0.166666667,6.274333333
2017,4,4,3,16,55,5.8,192,0,0,20,0,0.5,3,5.833333333,250.0113333
2017,4,4,4,14,65,3.9,190,0,0,20,0,0.5,3,9.833333333,1603.948
2017,4,4,5,15,75,3.2,178,0,0,30,0,0.5,4,10,4129.581333
2017,4,4,6,15,75,3.5,183,0,0,30,0,0.5,4,10,5877.510667
2017,4,4,7,15,75,3.1,180,0,0,30,0,0.5,4,10,5115.185333
2017,4,5,0,16,75,4.1,152,5,0,60,1,0.5,4,10,4193.917
2017,4,5,1,18,75,6.2,181,5,0,60,1,1,4,10,6479.029667
2017,4,5,2,17,80,6.8,177,5,0,30,0,1,4,10,8167.425333
2017,4,5,3,17,80,7.5,180,5,0,60,1,1,4,9.333333333,3181.826333
2017,4,5,4,17,85,6.9,183,5,0,60,1,1.5,4,10,15656.52067
2017,4,5,5,16,90,5.8,198,5,0,60,1,1.5,4,10,19432.31233
2017,4,5,6,16,90,6,207,5,0,60,1,1.5,4,9.888888889,19496.16967
2017,4,5,7,15,90,5.1,212,5,0,60,1,1,4,10,19766.599
2017,4,6,0,16,90,4.5,219,5,0,70,1,1,4,9.833333333,18505.10767
2017,4,6,1,17,85,3.6,232,5,0,70,1,1,4,9,16996.84833
2017,4,6,2,17,90,2.9,338,10,0,70,1,1,4,9.555555556,12309.77433
2017,4,6,3,16,90,4.3,11,10,0,70,1,1,4,10,10323.36
2017,4,6,4,15,95,2.6,2,20,0,70,1,1,4,9.5,5007.25
2017,4,6,5,14,95,1,276,20,0,70,1,1,4,2.388888889,188.3443333
2017,4,6,6,14,95,2.5,342,0,0,30,0,1,4,1.833333333,48.02833333
2017,4,6,7,14,95,2.4,332,0,0,20,0,1,3,1.111111111,130.3983333
2017,4,7,0,14,85,3.4,322,0,0,20,0,1,3,9.888888889,2513.15
2017,4,7,1,17,70,2.1,23,0,0,20,0,1,3,6.666666667,1163.059667
2017,4,7,2,17,75,2.9,63,0,0,20,0,1,3,9.444444444,3345.304
2017,4,7,3,16,85,3.1,107,0,0,20,0,1,3,9.722222222,957.0133333
2017,4,7,4,16,95,2.1,76,0,0,20,0,1,3,6.111111111,286.0783333
2017,4,7,5,15,95,1.5,79,0,0,20,0,1,3,5.111111111,164.05
2017,4,7,6,15,95,2,66,0,0,30,0,1,4,3.888888889,138.646
2017,4,7,7,15,90,2.3,29,0,0,30,0,0.5,4,1.388888889,58.37066667
2017,4,8,0,15,90,4,356,0,0,30,0,0.5,4,6,367.5396667
2017,4,8,1,17,80,2.2,333,0,0,20,0,0.5,3,2.333333333,76.87633333
2017,4,8,2,17,75,4.2,318,0,0,20,0,0.5,3,9.777777778,1273.715
2017,4,8,3,15,75,5.3,298,0,0,20,0,0.5,3,10,1480.437667
2017,4,8,4,14,80,4.1,299,0,0,20,0,0.5,3,7.944444444,593.8903333
2017,4,8,5,12,90,4.2,291,0,0,20,0,0.5,3,7.833333333,675.67
2017,4,8,6,12,85,5.5,301,0,0,20,0,0.5,3,9.888888889,1719.268667
2017,4,8,7,12,80,6.2,298,0,0,30,0,0.5,4,8.666666667,1379.686667
2017,4,9,0,14,75,5,301,0,0,30,0,0.5,4,10,3895.651667
2017,4,9,1,15,75,4,315,0,0,30,0,0.5,4,10,8484.228333
2017,4,9,2,15,75,4.6,52,0,0,30,0,0.5,4,10,10515.20733
2017,4,9,3,15,85,4.6,74,0,0,30,0,1,4,10,5877.779333
2017,4,9,4,14,80,4,70,0,0,30,0,2,4,9.111111111,2118.362333
2017,4,9,5,14,80,3.8,67,0,0,30,0,2,4,10,2938.867333
2017,4,9,6,14,80,4.3,57,5,0,30,0,2,4,10,8968.943333
2017,4,9,7,14,75,5.1,63,5,0,60,1,2.5,4,10,9396.148333
2017,4,10,0,14,80,4.2,75,5,0,30,0,2.5,4,10,9119.491
2017,4,10,1,14,80,5.7,62,5,0,60,1,2.5,4,10,10595.42667
2017,4,10,2,14,85,5.4,50,0,0,30,0,2.5,4,10,13818.049
2017,4,10,3,14,85,4.7,50,0,0,30,0,2,4,10,13336.71
2017,4,10,4,14,85,4.5,50,5,0,60,1,2,4,10,15973.34933
2017,4,10,5,14,85,3.3,50,5,0,60,1,2,4,10,15009.17667
2017,4,10,6,13,85,7.2,338,10,0,70,1,1.5,4,10,12952.51533
2017,4,10,7,12,85,6.8,325,10,0,70,1,1.5,4,10,11702.237
2017,4,11,0,12,80,8.3,339,5,0,60,1,1.5,4,10,6430.696667
2017,4,11,1,14,70,7,324,0,0,30,0,1,4,10,13250.62267
2017,4,11,2,15,65,7.1,309,0,0,30,0,1,4,10,18829.512
2017,4,11,3,13,70,8,317,0,0,20,0,1,3,10,15352.995
2017,4,11,4,12,65,6.6,312,0,0,10,0,1,2,10,19252.99333
2017,4,11,5,12,70,6.5,309,0,0,10,0,0.5,2,9.888888889,17366.68067
2017,4,11,6,12,55,7.4,324,0,0,10,0,1,2,10,19392.667
2017,4,11,7,11,50,7.3,332,0,0,10,0,1,2,10,18698.743
2017,4,12,0,13,40,6.6,344,0,0,10,0,1,2,10,18994.05367
2017,4,12,1,15,30,5.4,336,0,0,10,0,0.5,2,10,19635.411
2017,4,12,2,15,40,6.3,317,0,0,10,0,0.5,2,9.944444444,19372.002
2017,4,12,3,13,45,7,322,0,0,10,0,0.5,2,10,17887.86633
2017,4,12,4,12,45,6.3,325,0,0,0,0,0.5,1,9.888888889,13526.24867
2017,4,12,5,12,40,3.6,289,0,0,0,0,0.5,1,10,6756.417
2017,4,12,6,11,40,1.9,306,0,0,0,0,0.5,1,10,10047.749
2017,4,12,7,11,40,2.3,277,0,0,0,0,0.5,1,10,13776.68967
2017,4,13,0,16,35,1,106,0,0,0,0,0.5,1,9.944444444,14744.63433
2017,4,13,1,18,40,1.6,35,0,0,0,0,0.5,1,9.944444444,10950.564
2017,4,13,2,18,45,2.8,13,0,0,0,0,0.5,1,10,7069.564
2017,4,13,3,17,55,3.5,34,0,0,0,0,0.5,1,10,6346.793333
2017,4,13,4,14,55,2.6,205,0,0,0,0,0.5,1,10,4221.614333
2017,4,13,5,13,50,3,220,0,0,0,0,0.5,1,7.666666667,1976.406
2017,4,13,6,13,50,4.1,218,0,0,0,0,0.5,1,3.777777778,180.7246667
2017,4,13,7,13,65,5,205,0,0,0,0,0.5,1,4.555555556,626.619
2017,4,14,0,17,65,5.5,194,0,0,0,0,0.5,1,10,10270.90933
2017,4,14,1,19,60,5.8,194,0,0,10,0,0.5,2,10,12545.01067
2017,4,14,2,19,60,6.3,205,0,0,10,0,0.5,2,9.833333333,10389.916
2017,4,14,3,17,70,6.2,209,0,0,10,0,0.5,2,9.888888889,18848.085
2017,4,14,4,16,70,4.6,212,0,0,10,0,0.5,2,9.833333333,18513.543
2017,4,14,5,16,75,4.6,216,0,0,20,0,0.5,3,9.944444444,18408.38967
2017,4,14,6,16,75,3.2,219,0,0,30,0,0.5,4,9.888888889,14004.024
2017,4,14,7,15,85,3.8,208,0,0,30,0,0.5,4,9.888888889,16359.58867
2017,4,15,0,18,80,2.7,211,0,0,30,0,0.5,4,9.833333333,11888.119
2017,4,15,1,20,75,4,205,0,0,30,0,0.5,4,9.5,4969.025
2017,4,15,2,19,75,4.4,207,0,0,10,0,0.5,2,0.222222222,3.554666667
2017,4,15,3,16,85,1.3,228,0,0,10,0,0.5,2,3.666666667,504.841
2017,4,15,4,15,90,0.5,53,0,0,10,0,0.5,2,10,4778.416667
2017,4,15,5,15,95,1.7,211,0,0,10,0,0.5,2,7.722222222,1053.412333
2017,4,15,6,15,90,2,330,0,0,10,0,0.5,2,1.277777778,45.249
2017,4,15,7,14,90,0.9,180,0,0,20,0,0.5,3,0,0
2017,4,16,0,17,85,1.3,135,0,0,20,0,0.5,3,0,0
2017,4,16,1,19,75,2.4,97,0,0,20,0,0.5,3,0,0
2017,4,16,2,19,80,3,127,0,0,20,0,0.5,3,0,0
2017,4,16,3,17,90,3.4,143,0,0,30,0,0.5,4,0,0
2017,4,16,4,16,95,3.3,185,5,0,30,0,0.5,4,4.611111111,433.0516667
2017,4,16,5,16,95,2.7,152,5,0,60,1,0.5,4,9.388888889,723.9203333
2017,4,16,6,17,95,4.1,166,40,0,80,1,0.5,4,8.777777778,591.8476667
2017,4,16,7,16,95,6.3,188,40,0,70,1,0.5,4,0.166666667,2.162666667
2017,4,17,0,17,95,6.3,203,70,0,80,1,0.5,4,3.222222222,199.8726667
2017,4,17,1,19,85,5.6,229,70,0,80,1,1,4,9.388888889,2138.812333
2017,4,17,2,18,90,2.2,231,20,0,70,1,1,4,10,11723.32267
2017,4,17,3,16,85,5.7,283,20,0,60,1,1,4,10,12120.198
2017,4,17,4,14,85,7.2,298,0,0,30,0,1,4,9.888888889,14285.56867
2017,4,17,5,13,80,6.3,297,0,0,20,0,1,3,9.166666667,3978.397333
2017,4,17,6,13,75,4.3,293,0,0,10,0,1,2,9.888888889,14495.742
2017,4,17,7,13,75,2.2,210,0,0,10,0,0.5,2,9.833333333,17663.927
2017,4,18,0,17,75,2.2,196,0,0,10,0,0.5,2,9.944444444,8165.395667
2017,4,18,1,20,65,3,246,0,0,20,0,0.5,3,9.777777778,3730.849
2017,4,18,2,19,70,3.6,259,0,0,20,0,1,3,7.277777778,987.8296667
2017,4,18,3,16,70,8.4,295,0,0,20,0,1,3,8.166666667,827.0476667
2017,4,18,4,14,75,7.8,310,0,0,10,0,1,2,9.111111111,5810.943667
2017,4,18,5,13,65,7.3,314,0,0,0,0,1,1,10,7062.650333
2017,4,18,6,12,55,6.6,316,0,0,0,0,0.5,1,10,11991.42567
2017,4,18,7,12,55,5.5,315,0,0,0,0,0.5,1,10,3204.347333
2017,4,19,0,15,40,4.1,304,0,0,0,0,0.5,1,10,3349.302
2017,4,19,1,17,30,4.6,289,0,0,10,0,0.5,2,10,4543.078333
2017,4,19,2,17,35,5.7,298,0,0,10,0,0.5,2,10,6481.965
2017,4,19,3,16,45,3.9,320,0,0,20,0,0.5,3,10,4154.281667
2017,4,19,4,13,55,2.3,310,0,0,20,0,0.5,3,10,3125.921667
2017,4,19,5,13,65,1.6,259,0,0,20,0,0.5,3,10,4960.564333
2017,4,19,6,14,60,3.3,178,0,0,30,0,0.5,4,10,3290.638
2017,4,19,7,14,65,3.2,204,0,0,30,0,0.5,4,4.944444444,457.8833333
2017,4,20,0,16,65,2.4,184,0,0,30,0,0.5,4,1.777777778,103.1323333
2017,4,20,1,17,75,3.5,192,0,0,30,0,0.5,4,3.5,508.6226667
2017,4,20,2,17,75,3.3,189,0,0,30,0,0.5,4,3.111111111,505.5526667
2017,4,20,3,16,80,1.5,183,0,0,30,0,0.5,4,9.888888889,1678.098
2017,4,20,4,14,85,0.6,39,0,0,30,0,0.5,4,10,2246.347333
2017,4,20,5,14,85,1.4,326,0,0,30,0,0.5,4,3.333333333,180.9753333
2017,4,20,6,14,85,2.1,343,0,0,30,0,0.5,4,1.611111111,205.6266667
2017,4,20,7,14,90,2.7,6,0,0,30,0,0.5,4,2.611111111,92.511
2017,4,21,0,15,80,2.2,8,0,0,30,0,0.5,4,2.111111111,84.672
2017,4,21,1,16,75,2.4,2,0,0,30,0,0.5,4,8.388888889,925.396
2017,4,21,2,16,75,3.1,351,0,0,30,0,0.5,4,9.888888889,1273.723
2017,4,21,3,15,75,3,323,0,0,30,0,0.5,4,7.611111111,704.185
2017,4,21,4,13,75,3.5,299,0,0,30,0,0.5,4,0,0
2017,4,21,5,13,70,4.1,308,0,0,30,0,0.5,4,0.5,15.117
2017,4,21,6,13,70,3.4,313,0,0,20,0,0.5,3,4.222222222,424.3986667
2017,4,21,7,12,80,3.5,301,0,0,20,0,0.5,3,10,10631.00467
2017,4,22,0,15,75,2.4,312,0,0,20,0,0.5,3,10,11213.083
2017,4,22,1,16,75,1.7,335,0,0,10,0,0.5,2,10,12067.366
2017,4,22,2,16,70,2.1,355,0,0,10,0,0.5,2,10,8984.294333
2017,4,22,3,15,75,3.1,331,0,0,10,0,0.5,2,9.833333333,946.5116667
2017,4,22,4,13,80,3.5,329,0,0,10,0,0.5,2,10,1251.367333
2017,4,22,5,12,75,1.6,325,0,0,10,0,0.5,2,9.5,941.1313333
2017,4,22,6,11,75,2.3,322,0,0,0,0,0.5,1,10,1607.756
2017,4,22,7,11,80,1.9,321,0,0,0,0,0.5,1,8.888888889,3474.711
2017,4,23,0,15,65,2.1,8,0,0,0,0,0.5,1,8.888888889,1083.810667
2017,4,23,1,17,60,2.3,70,0,0,0,0,0.5,1,7.277777778,2054.598
2017,4,23,2,18,60,2.9,92,0,0,0,0,0.5,1,0.333333333,6.689333333
2017,4,23,3,16,60,2.9,115,0,0,0,0,0.5,1,1.055555556,69.926
2017,4,23,4,14,70,0.6,239,0,0,0,0,0.5,1,8.5,419.6296667
2017,4,23,5,13,75,0.9,249,0,0,0,0,0.5,1,6.611111111,468.7243333
2017,4,23,6,12,75,1.5,191,0,0,10,0,0.5,2,0,0
2017,4,23,7,12,80,2.6,167,0,0,10,0,0.5,2,6.388888889,293.9743333
2017,4,24,0,17,65,2.8,157,0,0,0,0,0.5,1,5.333333333,364.1276667
2017,4,24,1,19,45,3.2,152,0,0,0,0,0.5,1,8,478.712
2017,4,24,2,19,60,4.1,162,0,0,10,0,0.5,2,0.111111111,0.351333333
2017,4,24,3,17,75,2.8,141,0,0,20,0,0.5,3,7.222222222,1478.642333
2017,4,24,4,17,85,3.6,157,0,0,20,0,0.5,3,9.555555556,3804.622333
2017,4,24,5,16,90,3.3,207,0,0,20,0,0.5,3,9.111111111,1583.698
2017,4,24,6,14,85,2.1,256,0,0,20,0,1,3,7.277777778,829.9286667
2017,4,24,7,14,85,2.1,235,0,0,20,0,1,3,4.611111111,1133.434
2017,4,25,0,18,80,2.8,197,0,0,20,0,1,3,10,5494.178
2017,4,25,1,19,75,3.5,187,0,0,20,0,1,3,10,5845.359
2017,4,25,2,19,75,0.8,277,0,0,20,0,0.5,3,10,3875.393
2017,4,25,3,17,80,1.7,114,0,0,20,0,0.5,3,9.777777778,2081.344
2017,4,25,4,17,90,2.5,198,0,0,30,0,0.5,4,9.777777778,1772.008667
2017,4,25,5,17,90,2.7,204,0,0,30,0,0.5,4,9.111111111,1299.766333
2017,4,25,6,16,85,1.3,132,5,0,60,1,0.5,4,7.333333333,608.1766667
2017,4,25,7,15,85,1.1,124,5,0,60,1,0.5,4,0.555555556,15.282
2017,4,26,0,17,85,0.4,207,1,0,60,1,0.5,4,4.555555556,1743.007667
2017,4,26,1,17,80,3.9,337,1,0,60,1,0.5,4,8.055555556,948.109
2017,4,26,2,17,75,4.1,343,5,0,60,1,0.5,4,9.611111111,2032.224
2017,4,26,3,16,80,6,308,5,0,30,0,0.5,4,1.5,103.6636667
2017,4,26,4,15,55,4.6,308,0,0,20,0,0.5,3,3.388888889,509.9983333
2017,4,26,5,14,45,6.9,348,0,0,20,0,1,3,7,1221.409667
2017,4,26,6,13,55,6.5,342,0,0,20,0,1,3,8.166666667,4358.324667
2017,4,26,7,12,60,6.3,345,0,0,20,0,1,3,10,13622.68767
2017,4,27,0,14,60,4.4,339,0,0,20,0,0.5,3,10,13124.845
2017,4,27,1,15,55,6.5,323,0,0,20,0,1,3,10,16066.529
2017,4,27,2,16,45,6.5,317,0,0,10,0,1,2,10,18755.411
2017,4,27,3,15,45,6.6,311,0,0,10,0,0.5,2,9.333333333,12662.987
2017,4,27,4,13,55,5.8,301,0,0,0,0,0.5,1,9.444444444,12308.91633
2017,4,27,5,13,40,2.8,272,0,0,0,0,0.5,1,5.722222222,10749.148
2017,4,27,6,12,40,1.4,258,0,0,0,0,0.5,1,9,14851.61867
2017,4,27,7,12,50,2.1,223,0,0,0,0,0.5,1,10,9476.004333
2017,4,28,0,17,50,0.5,37,0,0,0,0,0.5,1,10,10281.10733
2017,4,28,1,20,50,1.6,308,0,0,0,0,0.5,1,10,9629.332667
2017,4,28,2,20,45,1.8,29,0,0,0,0,0.5,1,10,5208.619667
2017,4,28,3,19,45,3.8,272,0,0,0,0,0.5,1,9.944444444,1865.832667
2017,4,28,4,16,55,1.7,213,0,0,0,0,0.5,1,9.944444444,2572.326667
2017,4,28,5,15,50,2.7,243,0,0,0,0,0.5,1,10,6187.668333
2017,4,28,6,15,60,1.7,315,0,0,0,0,0.5,1,9.944444444,3227.202
2017,4,28,7,15,70,1.8,297,0,0,0,0,0.5,1,10,5958.842333
2017,4,29,0,19,60,3.1,285,0,0,0,0,0.5,1,9.944444444,14038.22933
2017,4,29,1,21,60,2.3,335,0,0,0,0,0.5,1,10,10562.89067
2017,4,29,2,21,65,2.4,52,0,0,0,0,0.5,1,10,12810.32467
2017,4,29,3,19,70,2.6,180,0,0,0,0,0.5,1,8.555555556,2504.115
2017,4,29,4,17,65,2.8,201,0,0,0,0,0.5,1,7,625.9893333
2017,4,29,5,16,70,3,195,0,0,0,0,0.5,1,7.111111111,1068.036333
2017,4,29,6,16,70,3.7,202,0,0,0,0,0.5,1,3.444444444,255.0546667
2017,4,29,7,16,75,3.1,193,0,0,0,0,0.5,1,3.222222222,1117.757333
2017,4,30,0,21,55,1.2,294,0,0,0,0,0.5,1,6.666666667,1742.805667
2017,4,30,1,23,50,3.3,273,0,0,0,0,0.5,1,0,0
2017,4,30,2,23,45,2.9,280,0,0,0,0,0.5,1,0.833333333,65.11733333
2017,4,30,3,20,55,2.1,256,0,0,0,0,0.5,1,6.166666667,1000.34
2017,4,30,4,18,60,0.9,264,0,0,0,0,0.5,1,10,8232.259333
2017,4,30,5,16,70,1,217,0,0,0,0,0.5,1,10,11074.873
2017,4,30,6,16,70,0.7,286,0,0,10,0,0.5,2,9.944444444,4994.581667
2017,4,30,7,15,75,1.5,143,0,0,10,0,0.5,2,10,9034.598
2017,5,1,0,20,65,4.6,294,0,0,10,0,0.5,2,10,7589.367
2017,5,1,1,20,65,4.6,342,0,0,10,0,0.5,2,10,2629.236
2017,5,1,2,20,75,3.2,9,0,0,10,0,0.5,2,5.444444444,1810.62
2017,5,1,3,17,80,3.5,68,0,0,20,0,0.5,3,9.388888889,2468.232333
2017,5,1,4,16,85,1.8,119,0,0,20,0,0.5,3,6.555555556,438.0416667
2017,5,1,5,16,85,2.2,72,0,0,20,0,0.5,3,9.555555556,1184.357
2017,5,1,6,16,85,1,73,0,0,20,0,1,3,2.5,44.98833333
2017,5,1,7,15,80,2,49,0,0,20,0,1,3,7.722222222,355.3783333
2017,5,2,0,17,80,2.5,78,0,0,20,0,0.5,3,9.611111111,1175.703667
2017,5,2,1,19,75,3.3,65,0,0,20,0,0.5,3,9.388888889,890.2293333
2017,5,2,2,19,70,4,80,0,0,30,0,0.5,4,9.166666667,870.309
2017,5,2,3,17,75,2.7,94,0,0,30,0,1,4,10,1725.317
2017,5,2,4,16,80,1.8,77,0,0,30,0,1,4,9.611111111,1541.219667
2017,5,2,5,16,85,1.7,103,0,0,20,0,1,3,10,1717.048333
2017,5,2,6,16,85,1.3,81,0,0,20,0,1,3,9.777777778,1237.270333
2017,5,2,7,16,90,1.7,62,0,0,10,0,1,2,7.444444444,463.1206667
2017,5,3,0,18,85,2.5,97,0,0,10,0,0.5,2,6,434.6086667
2017,5,3,1,19,75,3.1,92,0,0,10,0,0.5,2,5.833333333,255.3583333
2017,5,3,2,20,75,3.6,88,0,0,10,0,0.5,2,6.777777778,306.7286667
2017,5,3,3,19,80,3.4,95,0,0,10,0,0.5,2,7.444444444,585.339
2017,5,3,4,17,85,1.8,142,0,0,0,0,0.5,1,10,1755.605
2017,5,3,5,17,90,1,107,0,0,0,0,0.5,1,10,1288.134667
2017,5,3,6,17,85,1.7,90,0,0,0,0,0.5,1,7.888888889,491.705
2017,5,3,7,17,85,1.7,90,0,0,0,0,1,1,9.388888889,918.7286667
2017,5,4,0,19,80,2.3,135,0,0,10,0,1,2,9.388888889,493.3283333
2017,5,4,1,19,80,1.8,96,0,0,20,0,1,3,8.777777778,892.344
2017,5,4,2,19,80,2.7,84,0,0,30,0,1,4,7.444444444,462.1673333
2017,5,4,3,17,85,2.5,69,0,0,30,0,1,4,6.333333333,1687.09
