tgt_Y,tgt_M,tgt_D,tgt_tz,temperature,humidity,windspeed,winddirection,6hrain,6hsnow,rainprobability,raintype,seawave,skystatus,hk1_numberofturbineinuse,hk1,hk2_numberofturbineinuse,hk2
2014,2,3,0,7.1,69,12.1,360,0,0,20,0,1.5,3,3,2366.533333,5,5876.681667
2014,2,3,1,6.7,55,11.8,4,0,0,10,0,2.5,2,3,2596.816667,5,6908.963333
2014,2,3,2,5.7,60,12.6,354,0,0,10,0,2.5,2,3,3910.711111,5,11527.74
2014,2,3,3,3.8,65,12.6,356,0,0,10,0,2.5,2,3,4564.655556,5,14892.86633
2014,2,3,4,2.7,55,13,357,0,0,10,0,2.5,2,3,4559.688889,5,14965.34233
2014,2,3,5,0.9,58,12.9,349,0,0,20,0,2.5,3,3,4558.477778,5,15003.384
2014,2,3,6,1,59,16.5,341,0,0,20,0,2.5,3,3,4559.222222,5,15005.30067
2014,2,3,7,0.5,59,16.4,342,0,0,30,0,2.5,3,3,4563.266667,5,14988.339
2014,2,4,0,-0.1,60,16,349,0,0,30,0,2.5,3,3,4559.005556,5,14981.331
2014,2,4,1,0.9,55,15.4,352,0,0,30,0,2,3,3,4561.35,5,14997.624
2014,2,4,2,1.6,55,13.8,353,0,0,20,0,2,3,3,4542.044444,5,14942.75933
2014,2,4,3,0.9,55,14.7,360,0,0,20,0,2,3,2.944444444,4381.672222,5,14999.89033
2014,2,4,4,0.1,60,12.9,0,0,0,20,0,1.5,3,3,4563.922222,5,14980.06033
2014,2,4,5,0,60,11.7,1,0,0,20,0,1.5,3,2.944444444,4411.077778,5,14940.029
2014,2,4,6,-0.1,65,11.2,9,0,0,20,0,1,3,3,4541.088889,5,14612.56867
2014,2,4,7,-0.1,65,9.8,14,0,0,20,0,1,3,3,4522.938889,5,14322.87033
2014,2,5,0,1.3,55,8.2,25,0,0,20,0,1,3,3,4043.327778,5,12360.26433
2014,2,5,1,2.8,52,7.9,36,0,0,20,0,1,3,3,3402.688889,5,10465.54933
2014,2,5,2,3.8,52,5.4,47,0,0,30,0,1,4,3,3873.833333,5,11629.05833
2014,2,5,3,3.8,56,4.7,86,0,0,30,0,0.5,4,2.944444444,2317.561111,5,6839.661667
2014,2,5,4,3.9,66,3.9,85,0,0,30,0,0.5,4,3,1389.172222,5,4303.882333
2014,2,5,5,3.6,75,4.6,70,0,0,30,0,0.5,4,2.444444444,284.5166667,4.5,1195.182333
2014,2,5,6,3.5,85,4.4,64,5,0,60,1,0.5,4,0.111111111,2.272222222,1.277777778,93.21633333
2014,2,5,7,3.9,90,6.9,41,5,0,80,1,0.5,4,1.277777778,111.5444444,2.888888889,608.6543333
2014,2,6,0,4.4,90,7,51,5,0,80,1,0.5,4,2.944444444,514.7944444,5,2119.590667
2014,2,6,1,5.8,90,6,56,5,0,70,1,0.5,4,2.444444444,550.3555556,4.777777778,2162.301667
2014,2,6,2,5.8,85,7,49,1,0,60,1,0.5,4,3,2084.605556,5,6915.816
2014,2,6,3,5.9,80,9.1,42,0,0,30,0,0.5,4,3,3446.75,5,10966.93267
2014,2,6,4,5.1,76,8.7,56,0,0,30,0,0.5,4,3,3092.1,5,9850.318333
2014,2,6,5,6,76,6.4,63,0,0,30,0,0.5,4,3,2040.555556,4.166666667,5050.98
2014,2,6,6,6.7,76,6.8,50,0,0,30,0,1,4,3,2556.444444,4.722222222,7140.806333
2014,2,6,7,6.6,80,8.4,43,5,0,60,1,1,4,3,1976.288889,5,6271.425333
2014,2,7,0,7.4,85,6.8,51,5,0,70,1,1,4,3,1946.005556,5,6427.077667
2014,2,7,1,7.9,85,6.1,47,5,0,60,1,1,4,3,2795.011111,5,9255.809667
2014,2,7,2,8,79,5,52,0,0,30,0,1,4,3,2484.983333,5,8218.02
2014,2,7,3,7.9,75,6.1,61,0,0,30,0,1,4,3,2086.5,5,7091.05
2014,2,7,4,6.9,80,6.8,64,5,0,29,0,2,4,3,3252.7,5,10097.61467
2014,2,7,5,6.8,85,6.8,74,5,0,60,1,2,4,3,2952.3,5,8685.234
2014,2,7,6,6.5,80,6,75,5,0,70,1,2,4,3,1737.672222,5,5499.378667
2014,2,7,7,6.6,75,5.9,63,1,0,60,1,2,4,3,1942.777778,5,6092.538667
2014,2,8,0,6,80,8.5,13,5,0,70,1,1,4,3,2155.011111,5,7419.322
2014,2,8,1,7,80,6.9,13,0,0,29,0,1,4,3,2970.955556,5,9486.941333
2014,2,8,2,6.9,77,9.3,349,0,0,30,0,1,4,3,2761.8,5,7649.356333
2014,2,8,3,6.6,67,9.6,348,0,0,30,0,1.5,4,3,3651.722222,5,9773.478667
2014,2,8,4,5.8,70,11.1,338,0,0,30,0,1.5,4,3,3233.894444,5,8598.500333
2014,2,8,5,4.9,65,9.5,344,0,0,30,0,1.5,4,3,3680.827778,5,8980.941667
2014,2,8,6,4.9,65,10.6,355,0,0,30,0,1.5,4,3,3924.838889,5,9269.188333
2014,2,8,7,5,65,11.1,338,0,0,30,0,1.5,4,3,4201,5,13107.41067
2014,2,9,0,4.6,65,12.8,343,0,0,30,0,1.5,4,3,4202.116667,4.055555556,9884.225
2014,2,9,1,5,65,11.5,344,0,0,20,0,1.5,3,3,3936.166667,4,9314.094333
2014,2,9,2,3.8,60,11.4,347,0,0,20,0,2,3,3,4549.6,3.5,10218.37933
2014,2,9,3,2.9,60,11.8,349,0,0,20,0,2,3,3,4491.988889,3.222222222,9049.050333
2014,2,9,4,3,59,12.1,349,0,0,30,0,2,4,2.833333333,3827.633333,4.666666667,12068.74433
2014,2,9,5,2.6,60,10.6,351,0,0,30,0,2,4,3,4530.8,5,14363.767
2014,2,9,6,1.6,65,10.7,354,0,0,30,0,1.5,4,3,4412.383333,4.5,12393.76067
2014,2,9,7,1.7,67,10.8,5,0,0,30,0,1.5,4,3,4491.888889,4.166666667,11941.98133
2014,2,10,0,3.6,65,9.2,11,0,0,30,0,1.5,4,2.888888889,3866.911111,5,11939.507
2014,2,10,1,4.7,70,9.6,14,0,0,30,0,1.5,4,3,4196.988889,4.944444444,12310.56567
2014,2,10,2,5,70,9.2,26,0,0,30,0,2,4,3,4121.372222,4.555555556,11269.98833
2014,2,10,3,4.9,70,9.5,41,0,0,29,0,1.5,4,2.944444444,3884.672222,5,11643.61367
2014,2,10,4,4.4,75,8.8,52,1,0,29,0,1.5,4,3,4014.977778,5,10908.70867
2014,2,10,5,3.7,75,9.4,57,1,0,58,2,1.5,4,3,3261.35,5,8401.166333
2014,2,10,6,3.4,70,9.4,51,0,0,29,0,1.5,4,3,2503.594444,5,7621.408
2014,2,10,7,3.5,65,9.3,48,0,0,30,0,1.5,4,2.777777778,1866.811111,5,5832.753
2014,2,11,0,5.6,67,8.4,56,0,0,30,0,2,4,3,1206.933333,5,4250.396
2014,2,11,1,7.1,55,9.1,56,0,0,20,0,2,4,3,1535.783333,5,5061.011
2014,2,11,2,7.3,55,7.7,42,0,0,19,0,2,3,3,2902.366667,5,9439.43
2014,2,11,3,6,60,7.2,45,0,0,19,0,1,3,3,2779.755556,5,8993.504333
2014,2,11,4,5.5,60,7.9,50,0,0,13,0,1,3,3,3580.966667,5,11730.28
2014,2,11,5,4.8,65,7.4,53,0,0,13,0,0.5,3,3,4245.305556,5,13740.33267
2014,2,11,6,4.4,65,6.9,47,0,0,20,0,0.5,3,3,2833.866667,5,9276.789
2014,2,11,7,4.8,65,6.7,37,0,0,20,0,0.5,3,3,1620.305556,5,5498.816667
2014,2,12,0,5.3,60,8.1,0,0,0,13,0,0.5,3,3,875.8555556,5,3029.152
2014,2,12,1,7.4,53,7.5,355,0,0,13,0,0.5,3,3,1105.661111,5,3319.093667
2014,2,12,2,7.4,50,6.5,16,0,0,14,0,0.5,3,3,638.6277778,5,2254.445667
2014,2,12,3,6.9,55,6.6,31,0,0,14,0,0.5,3,2.888888889,1076.288889,5,2921.565333
2014,2,12,4,5.3,50,6.7,47,0,0,20,0,0.5,3,3,1525.7,5,3687.959667
2014,2,12,5,5.3,55,6.2,46,0,0,20,0,0.5,3,3,1836.777778,5,4670.623
2014,2,12,6,4.8,61,5.2,20,0,0,30,0,0.5,4,3,2058.222222,5,5229.087
2014,2,12,7,4.7,63,4.8,41,0,0,30,0,0.5,4,3,1165.627778,5,3674.029
2014,2,13,0,6.6,70,6.1,48,0,0,30,0,0.5,4,2.333333333,424.8666667,4.222222222,1550.317667
2014,2,13,1,7.9,65,6.4,46,0,0,30,0,0.5,4,3,2990.338889,5,7982.547667
2014,2,13,2,8.9,60,5.7,43,0,0,20,0,1,3,3,2492.183333,4.555555556,7644.384333
2014,2,13,3,7.5,60,6.2,46,0,0,20,0,1,3,3,2202.35,5,7146.757333
2014,2,13,4,6.3,65,6.9,54,0,0,30,0,1,4,3,3314.172222,5,10527.64733
2014,2,13,5,5.7,74,7.7,62,0,0,30,0,1,4,3,3041.005556,5,9790.676333
2014,2,13,6,5.6,74,7,60,0,0,30,0,1,4,3,2371.038889,5,7522.635
2014,2,13,7,5.4,69,7.6,64,0,0,30,0,1,4,3,1745.1,4.944444444,5140.101667
2014,2,14,0,6.6,70,6.8,49,0,0,20,0,1,3,3,1810.133333,5,5743.032333
2014,2,14,1,8.8,59,8.9,48,0,0,20,0,1,3,3,1863.388889,5,5884.313
2014,2,14,2,9,55,7.7,42,0,0,20,0,1,3,3,3492.255556,5,10552.34467
2014,2,14,3,7.6,56,7.3,37,0,0,20,0,1,3,3,3076.016667,5,9234.736333
2014,2,14,4,6.4,60,6.2,13,0,0,20,0,1,3,3,3189.605556,5,9601.550333
2014,2,14,5,4.9,60,7.8,2,0,0,20,0,1,3,3,3089.372222,5,9224.818667
2014,2,14,6,4.8,65,7.6,16,0,0,10,0,1,2,3,1926.327778,5,5702.438333
2014,2,14,7,3.8,65,7.7,7,0,0,10,0,0.5,2,2.777777778,918.35,5,2821.914333
2014,2,15,0,6.9,55,5.8,23,0,0,0,0,0.5,2,3,1378.027778,5,3498.769
2014,2,15,1,8.9,50,5.8,17,0,0,0,0,0.5,1,3,1348.077778,5,3210.383
2014,2,15,2,8.9,50,5.2,7,0,0,0,0,0.5,1,3,2165.45,5,5298.961333
2014,2,15,3,7,50,5.8,4,0,0,0,0,0.5,1,3,1786.972222,5,4711.904
2014,2,15,4,5.2,52,4.8,3,0,0,0,0,0.5,1,3,1219.727778,5,3222.860333
2014,2,15,5,4.7,55,4.5,38,0,0,10,0,0.5,2,3,1509.866667,5,3830.857333
2014,2,15,6,4.3,57,3.1,59,0,0,10,0,0.5,2,2.888888889,766,5,2262.271667
2014,2,15,7,3.4,57,2.1,107,0,0,10,0,0,2,0.722222222,26.07222222,4.333333333,336.9156667
2014,2,16,0,8.1,60,2.7,103,0,0,20,0,0,3,2.277777778,148.75,4.5,745.6876667
2014,2,16,1,10.9,55,3.1,90,0,0,20,0,0,3,2.222222222,140.6611111,4.111111111,685.821
2014,2,16,2,12.1,55,2.4,48,0,0,20,0,0,3,0,0,0,0
2014,2,16,3,10.9,65,2.4,93,0,0,20,0,0,3,1.111111111,94.82222222,2.666666667,534.0456667
2014,2,16,4,9.4,75,2.4,126,0,0,30,0,0,4,2.611111111,173.5055556,4.888888889,695.2996667
2014,2,16,5,9.1,85,4.6,113,0,0,30,0,0,4,1.5,84.01111111,3.666666667,430.646
2014,2,16,6,8.4,90,4.2,115,5,0,30,0,0.5,4,0.111111111,2.755555556,1.944444444,147.454
2014,2,16,7,8.4,95,3.9,98,5,0,60,1,0.5,4,1.944444444,240.8444444,5,1841.022333
2014,2,17,0,8.7,90,4.6,83,10,0,80,1,0.5,4,2.333333333,304.55,4.833333333,1936.358
2014,2,17,1,9.5,90,5.8,73,10,0,90,1,0.5,4,2.5,425.9333333,5,1836.520667
2014,2,17,2,8.9,90,7.8,55,5,0,90,1,1,4,0.444444444,7.972222222,2.555555556,277.674
2014,2,17,3,8.5,87,9.4,48,10,0,80,1,1,4,0.0555555556,0.722222222,2.055555556,164.0203333
2014,2,17,4,6.8,90,11.1,39,5,0,76,1,1,4,1.444444444,361.9888889,3.277777778,1318.601333
2014,2,17,5,6.9,90,11,42,5,0,60,1,1.5,4,3,3526.083333,5,11049.19133
2014,2,17,6,5.9,85,10.4,43,0,0,29,0,1.5,4,2.944444444,4368.5,5,14808.51133
2014,2,17,7,5.9,80,9.7,46,0,0,30,0,1.5,4,3,4516.311111,5,14632.529
2014,2,18,0,6.9,75,10.4,58,0,0,30,0,2,4,3,3222.722222,5,9791.648667
2014,2,18,1,8.7,65,8.7,59,0,0,30,0,2,4,3,2874.922222,5,8627.589333
2014,2,18,2,8.1,60,8,58,0,0,30,0,2,4,3,3317.527778,5,10244.88967
2014,2,18,3,6.9,65,7.5,55,0,0,30,0,2,4,3,3220.861111,5,9264.017333
2014,2,18,4,5.5,66,7.7,60,0,0,30,0,1,4,3,3347.727778,4.944444444,9357.411667
2014,2,18,5,5.5,67,9.5,57,0,0,30,0,1,4,3,3904.333333,5,11710.97567
2014,2,18,6,4.4,67,8.6,46,0,0,30,0,1,4,3,3427.772222,5,10597.979
2014,2,18,7,3.7,67,8,45,0,0,30,0,1,4,3,2452.333333,5,7331.615333
2014,2,19,0,6,70,6.6,44,0,0,30,0,1,4,3,2874.288889,5,9026.495333
2014,2,19,1,7.1,70,7.3,41,0,0,30,0,1.5,4,3,2198.122222,4.888888889,6844.966
2014,2,19,2,7.1,66,6.1,45,0,0,30,0,1.5,4,3,1318.183333,4.5,3488.181
2014,2,19,3,6.6,65,5.2,44,0,0,30,0,1,4,2.888888889,2070.227778,4.944444444,6671.340333
2014,2,19,4,5.7,69,5.6,21,0,0,10,0,0.5,2,2.555555556,1841.416667,5,7295.230333
2014,2,19,5,4.9,70,6.7,360,0,0,10,0,0.5,2,3,2156.805556,5,6948.776
2014,2,19,6,4.5,70,5.7,358,0,0,20,0,0.5,3,3,1245.655556,5,3897.872333
2014,2,19,7,4.7,65,6.5,353,0,0,20,0,0.5,3,2.722222222,642.3666667,5,2814.746333
2014,2,20,0,6.5,55,7.1,5,0,0,20,0,0.5,3,2.944444444,861.0166667,5,2934.680333
2014,2,20,1,7.8,58,7.2,356,0,0,20,0,0.5,3,3,1271.066667,5,3236.019333
2014,2,20,2,7.8,58,7.8,353,0,0,20,0,0.5,3,3,1899.916667,5,4914.693333
2014,2,20,3,5.9,55,7.8,343,0,0,10,0,1,2,3,1680.683333,5,4266.641
2014,2,20,4,5,60,7.5,341,0,0,10,0,1,2,3,2092.388889,5,5238.085667
2014,2,20,5,4,59,6.8,340,0,0,10,0,1,2,3,2893.777778,5,7589.042333
2014,2,20,6,3.7,59,6.2,349,0,0,10,0,1,2,3,3212.116667,5,8570.591667
2014,2,20,7,3.1,59,5.9,342,0,0,10,0,1,2,3,2902.388889,4.944444444,6726.579667
2014,2,21,0,4.7,60,6.7,347,0,0,10,0,1,2,3,2809.288889,5,6755.763
2014,2,21,1,5.9,55,6.3,346,0,0,0,0,1,1,3,3125.238889,5,7757.743667
2014,2,21,2,6.9,55,6.7,351,0,0,0,0,1,1,3,2379.277778,5,6041.037667
2014,2,21,3,5,55,7.5,359,0,0,0,0,1,1,3,2582.861111,4.944444444,6138.769333
2014,2,21,4,3.6,49,4.2,13,0,0,0,0,0.5,1,3,2157.161111,4.944444444,5279.801667
2014,2,21,5,3.6,57,5.7,23,0,0,0,0,0.5,1,3,1812.044444,5,4629.535333
2014,2,21,6,2.3,58,5.9,11,0,0,0,0,0.5,1,3,1496.611111,5,3822.391667
2014,2,21,7,2.9,55,6,16,0,0,0,0,0.5,1,2.777777778,801.6833333,4.666666667,2118.729
2014,2,22,0,4.9,59,5.5,14,0,0,10,0,0.5,2,3,1017.594444,4.333333333,2309.966667
2014,2,22,1,7.2,54,5.4,355,0,0,10,0,0.5,2,3,1510.388889,5,3689.023667
2014,2,22,2,7.7,54,4.9,354,0,0,0,0,0.5,1,3,1511.355556,5,4100.561
2014,2,22,3,6.8,55,5.3,5,0,0,0,0,0.5,1,3,1064.727778,5,3122.695333
2014,2,22,4,5.6,50,5.1,24,0,0,0,0,0.5,1,3,757.9555556,5,2053.729667
2014,2,22,5,5.5,55,6.8,18,0,0,0,0,0.5,1,2.944444444,329.2055556,5,1117.909667
2014,2,22,6,4.5,55,6.5,19,0,0,0,0,0.5,1,3,316.4,5,1151.783
2014,2,22,7,4.9,57,5,23,0,0,0,0,0.5,1,2.166666667,212.0777778,4.833333333,1165.595333
2014,2,23,0,7.9,59,3.6,41,0,0,10,0,0.5,2,1.944444444,107.7833333,4.944444444,900.3423333
2014,2,23,1,11,54,4.4,26,0,0,10,0,0.5,2,1.833333333,166.8944444,4.944444444,1178.892
2014,2,23,2,11.1,55,3.8,13,0,0,10,0,0.5,1,2.333333333,281.3333333,4.833333333,1258.405667
2014,2,23,3,9,60,3.4,21,0,0,10,0,0.5,2,2.277777778,168.8222222,4.666666667,909.509
2014,2,23,4,7.9,65,2.7,29,0,0,0,0,0.5,1,0.5,15.72777778,2.333333333,157.5773333
2014,2,23,5,6.5,65,1.9,39,0,0,0,0,0.5,1,1.111111111,25.83888889,4.666666667,309.292
2014,2,23,6,5.6,65,1.9,12,0,0,10,0,0.5,2,0.222222222,2.244444444,2.166666667,98.47633333
2014,2,23,7,5.5,65,1.7,23,0,0,10,0,0,2,0.555555556,10.06666667,2.277777778,126.3286667
2014,2,24,0,8.9,61,3.4,20,0,0,10,0,0,2,0,0,1.888888889,83.81733333
2014,2,24,1,11,59,4.2,0,0,0,10,0,0,2,0.722222222,22.30555556,4.666666667,456.1326667
2014,2,24,2,12.2,57,3.7,343,0,0,0,0,0,1,1.166666667,34.68888889,4.833333333,483.625
2014,2,24,3,10.7,64,4.2,0,0,0,0,0,0,1,0.666666667,21.10555556,3.166666667,261.6206667
2014,2,24,4,8.8,65,4.4,41,0,0,0,0,0,1,2.611111111,183.4944444,4.944444444,754.4276667
2014,2,24,5,7.5,65,4.6,37,0,0,0,0,0,1,0.611111111,6.25,2.777777778,134.3273333
2014,2,24,6,6.4,65,4.2,40,0,0,20,0,0,3,0.777777778,20.47222222,3.222222222,254.6613333
2014,2,24,7,6.3,64,3.4,41,0,0,20,0,0,3,1.944444444,155.0833333,4.888888889,1059.444
2014,2,25,0,10.2,64,3.8,64,0,0,20,0,0,3,1.444444444,127.4722222,4.944444444,987.541
2014,2,25,1,13.1,54,3.6,71,0,0,20,0,0,3,1.277777778,116.2055556,4.5,834.7873333
2014,2,25,2,13.5,55,3.4,58,0,0,30,0,0,4,1.611111111,187.85,4.555555556,1177.459333
2014,2,25,3,12.1,64,2.8,58,0,0,30,0,0,4,0,0,0.0555555556,0.142333333
2014,2,25,4,10.5,73,1.7,108,0,0,30,0,0.5,4,0,0,0,0
2014,2,25,5,9.4,80,1.6,104,0,0,30,0,0.5,4,0.277777778,3.4,1.5,65.375
2014,2,25,6,8.8,84,2.2,83,5,0,51,1,0.5,4,0.166666667,4.727777778,1.944444444,103.772
2014,2,25,7,9,90,3.7,66,5,0,61,1,0.5,4,1.722222222,239.4666667,4.111111111,979.888
2014,2,26,0,9.7,95,4.8,67,10,0,71,1,0.5,4,1.055555556,144.1555556,2.222222222,795.779
2014,2,26,1,9.6,95,7.5,63,10,0,90,1,1,4,0,0,0.388888889,11.28133333
2014,2,26,2,10.3,95,8.8,82,20,0,89,1,2,4,1.555555556,524.1666667,3.555555556,2208.186
2014,2,26,3,10.2,95,8.6,65,0,0,30,0,2.5,4,3,3778.016667,5,12163.45433
2014,2,26,4,9.4,86,8.3,47,0,0,30,0,1,4,3,4385.277778,5,13856.31833
2014,2,26,5,9.3,86,7.8,42,0,0,30,0,1,4,3,4161.972222,5,13076.81633
2014,2,26,6,9,82,7.4,34,0,0,30,0,1,4,3,4481.427778,5,14661.43867
2014,2,26,7,9.3,77,7.1,32,0,0,30,0,1,4,3,3821.744444,5,12450.70367
2014,2,27,0,10.9,70,6.3,21,0,0,20,0,1,3,3,2492.555556,5,6309.894
2014,2,27,1,11.9,60,5.9,12,0,0,10,0,1,2,3,1591.211111,5,3996.728
2014,2,27,2,12.2,60,5.6,343,0,0,10,0,0.5,2,3,1324.366667,5,3426.776
2014,2,27,3,10.9,65,5.9,351,0,0,10,0,0.5,2,3,1437.683333,5,3692.56
2014,2,27,4,9.6,65,7,356,0,0,10,0,0.5,2,3,1111.638889,5,2402.500333
2014,2,27,5,9.3,70,5.1,346,0,0,20,0,1,3,3,1405.827778,5,2866.289667
2014,2,27,6,7,75,4.8,0,0,0,20,0,1,3,3,2111.305556,5,5192.519667
2014,2,27,7,6.7,75,4.8,5,0,0,20,0,1,3,3,2651.027778,4.944444444,6513.592
2014,2,28,0,8,75,4.1,10,0,0,20,0,0.5,3,3,1826.972222,5,4415.651
2014,2,28,1,9.7,75,4.8,8,0,0,30,0,1,4,3,648.6222222,5,1830.392667
2014,2,28,2,10.2,75,4,17,0,0,30,0,1,4,3,1187.805556,5,2982.435333
2014,2,28,3,9.9,80,3.5,29,0,0,30,0,1,4,3,1035.322222,5,2605.645667
2014,2,28,4,9.6,85,2.7,113,0,0,30,0,0.5,4,3,830.5833333,5,2198.357667
2014,2,28,5,9.5,85,0.4,356,0,0,30,0,0.5,4,3,1059.966667,5,2780.92
2014,2,28,6,8.7,85,3.1,350,0,0,30,0,0.5,4,2,398.2666667,5,1516.906
2014,2,28,7,8.5,85,2.5,326,0,0,30,0,0.5,4,0.333333333,8.872222222,1.611111111,186.602
2014,3,1,0,9.9,85,5.1,3,5,0,61,1,1,4,0,0,0,0
2014,3,1,1,11.3,90,4.4,358,5,0,60,1,1,4,0.722222222,104.4611111,1.222222222,403.3013333
2014,3,1,2,10.4,90,4.1,5,5,0,69,1,1,4,3,1899.361111,5,4507.095
2014,3,1,3,9.9,90,7,349,5,0,68,1,1,4,3,1163.327778,5,2993.184667
2014,3,1,4,8.5,90,10,5,0,0,29,0,1,4,3,381.6277778,5,1405.82
2014,3,1,5,7.5,85,10.1,2,0,0,30,0,1,4,3,1845.883333,5,4590.837333
2014,3,1,6,6.9,75,9.2,0,0,0,30,0,1.5,4,3,3800.288889,5,11522.445
2014,3,1,7,6.5,65,9.2,360,0,0,20,0,1.5,3,3,4467.972222,5,14412.76667
2014,3,2,0,8,69,9.4,359,0,0,20,0,1.5,3,3,4385.416667,5,12932.196
2014,3,2,1,8.8,64,10.7,0,0,0,10,0,1.5,2,2.888888889,4296.311111,5,13917.80533
2014,3,2,2,9.9,59,12.1,358,0,0,0,0,1.5,2,3,4451.977778,5,13433.72867
2014,3,2,3,8.9,55,12.8,8,0,0,10,0,1.5,2,3,4454.2,5,13642.75367
2014,3,2,4,8,45,10.9,16,0,0,20,0,1.5,3,3,4545.022222,5,14694.62133
2014,3,2,5,7.3,44,9.4,16,0,0,20,0,1.5,3,3,4555.95,5,14854.74333
2014,3,2,6,6.9,45,9.4,20,0,0,20,0,1.5,3,3,4558.688889,5,15002.323
2014,3,2,7,6.8,45,8.7,31,0,0,10,0,1,2,3,4491.294444,5,14380.733
2014,3,3,0,9.6,54,6.8,43,0,0,10,0,1,2,3,4351.65,5,12746.67033
2014,3,3,1,12,49,5.7,51,0,0,10,0,0.5,2,3,3740.688889,5,11421.60367
2014,3,3,2,12.1,49,7.1,51,0,0,10,0,0.5,1,3,2987.644444,5,8205.547667
2014,3,3,3,10.5,49,8.2,78,0,0,10,0,0.5,2,2.888888889,1541.661111,5,4745.351
2014,3,3,4,8.3,55,6.9,99,0,0,10,0,0.5,2,3,2918.244444,5,8715.627667
2014,3,3,5,7,65,5.7,107,0,0,10,0,0.5,2,3,3280.094444,5,9885.418
2014,3,3,6,5.1,65,5.5,100,0,0,10,0,0.5,2,2.888888889,1468.55,5,4938.41
2014,3,3,7,5.9,65,5,106,0,0,20,0,0.5,3,0.555555556,23.9,2.111111111,185.5783333
2014,3,4,0,9.4,63,4.8,65,0,0,20,0,0.5,4,1.388888889,95.30555556,3.888888889,459.4403333
2014,3,4,1,10.8,80,4.8,95,0,0,30,0,0.5,4,0.944444444,195.6888889,2.277777778,633.121
2014,3,4,2,10.6,83,5.8,31,0,0,60,1,0.5,4,1.5,224.6388889,3.333333333,649.492
2014,3,4,3,9.2,85,7.6,27,0,0,70,1,0.5,4,0.777777778,62.19444444,2.333333333,329.8423333
2014,3,4,4,7.8,85,8.2,29,0,0,28,0,0.5,4,0,0,0.777777778,23.835
2014,3,4,5,7.8,87,8.9,19,0,0,30,0,0.5,4,1.944444444,210.3833333,3.444444444,963.6603333
2014,3,4,6,7,69,11.7,359,0,0,20,0,0.5,3,2.944444444,2498.922222,5,9161.838667
2014,3,4,7,5.8,70,12.4,353,0,0,20,0,1,3,3,2980.461111,5,9343.745333
2014,3,5,0,6.3,54,12.2,356,0,0,10,0,1.5,2,3,4406.683333,5,13065.412
2014,3,5,1,7.1,45,12.5,357,0,0,10,0,1.5,2,3,4536.322222,5,14832.50133
2014,3,5,2,6.7,48,13,1,0,0,10,0,2,2,3,4511.055556,5,14598.02467
2014,3,5,3,4.9,54,12.9,359,0,0,10,0,2,2,3,4559.133333,5,14824.02267
2014,3,5,4,4,55,12.6,1,0,0,10,0,2,2,3,4560.338889,5,14612.39667
2014,3,5,5,3.4,56,12.2,7,0,0,10,0,2,2,3,4559.127778,4.611111111,13169.96333
2014,3,5,6,3,55,12.2,6,0,0,20,0,1.5,3,3,4561.361111,4.722222222,13396.07567
2014,3,5,7,2.9,45,8.2,13,0,0,20,0,1.5,3,3,4563.044444,4.611111111,13262.23
2014,3,6,0,3.9,40,8,31,0,0,20,0,1.5,3,3,4543.583333,4.333333333,12029.215
2014,3,6,1,5.9,40,7.7,30,0,0,20,0,1,3,3,4508.972222,4.166666667,11650.39367
2014,3,6,2,6.6,40,7.2,18,0,0,20,0,1,3,3,4560.733333,4.444444444,12785.06767
2014,3,6,3,5.9,43,7.2,4,0,0,20,0,1,3,3,4518.561111,4.444444444,11896.497
2014,3,6,4,4.6,47,6.7,349,0,0,20,0,1,3,3,3705.622222,4,7776.359333
2014,3,6,5,4,52,6.8,341,0,0,10,0,1,2,3,1951.372222,4.666666667,4400.047667
2014,3,6,6,3,57,6.5,355,0,0,0,0,1,1,3,2832.116667,5,7508.313667
2014,3,6,7,3,55,6.4,7,0,0,10,0,1,2,3,2063.783333,5,5339.409333
2014,3,7,0,3.6,44,7,11,0,0,20,0,1,3,3,2290.294444,5,5324.296
2014,3,7,1,5.5,40,6.5,9,0,0,20,0,1,3,3,2918.177778,5,6327.156667
2014,3,7,2,6.5,40,7.2,18,0,0,10,0,1,2,2.888888889,3804.705556,5,10005.997
2014,3,7,3,6.6,46,7.2,19,0,0,10,0,1,2,3,3319.622222,5,9086.840333
2014,3,7,4,3.9,45,6.3,17,0,0,20,0,0.5,3,2,1631.977778,5,7009.634
2014,3,7,5,3.5,45,5.3,37,0,0,20,0,0.5,3,2,1660.383333,5,7205.335667
2014,3,7,6,2.5,45,5.1,43,0,0,10,0,0.5,2,2.555555556,2825.144444,5,10200.84167
2014,3,7,7,2.4,45,5.1,51,0,0,10,0,0.5,2,2.333333333,2877.444444,5,11199.82833
2014,3,8,0,5.9,40,4.3,51,0,0,10,0,0.5,2,2,2048.527778,5,8725.249667
2014,3,8,1,7.9,40,3.1,14,0,0,10,0,0.5,3,2,995.3055556,5,4783.138
2014,3,8,2,7.9,40,4.8,9,0,0,20,0,0.5,3,2,501.8444444,5,2751.601
2014,3,8,3,6.9,50,5.9,8,0,0,20,0,0.5,3,2,791.7055556,4.888888889,3326.761667
2014,3,8,4,5,60,9.2,350,0,0,20,0,0.5,3,2.111111111,1459.983333,4.944444444,6252.333333
2014,3,8,5,5,60,7.9,350,0,0,10,0,0.5,2,3,1287.45,5,3351.439333
